Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
260,0.262,1,1,0.0,0.0,0.0,0.4278,0.1193,0.1193,1,0.552743642,1,1
261,0.262,1,1,0.0,0.0,0.0,0.5609,0.0644,0.0644,1,0.552743642,1,1
262,0.262,1,1,0.0,0.0,0.0,0.2569,0.1663,0.1663,1,0.552743642,1,1
263,0.262,1,1,0.0,0.0,0.0,0.4278,0.4949,0.4949,1,0.552743642,1,1
264,0.262,1,1,0.0,0.0,0.0,0.4443,0.6761,0.6761,1,0.552743642,1,1
265,0.262,1,1,0.0,0.0,0.0,0.5064,0.5162,0.5162,1,0.552743642,1,1
266,0.262,1,1,0.0,0.0,0.0,0.3252,0.1633,0.1633,1,0.552743642,1,1
267,0.262,1,1,0.0,0.0,0.0,0.0578,0.0352,0.0352,1,0.552743642,1,1
268,0.262,1,1,0.0,0.0,0.0,0.4446,0.5946,0.5946,1,0.552743642,1,1
269,0.262,1,1,0.0,0.0,0.0,0.4998,0.5461,0.5461,1,0.552743642,1,1
270,0.262,1,1,0.0,0.0,0.0,0.2938,0.5027,0.5027,1,0.552743642,1,1
271,0.262,1,1,0.0,0.0,0.0,0.369,0.1571,0.1571,1,0.552743642,1,1
272,0.262,1,1,0.010815,0.006197826662685001,0.005698673337314999,0.4481,0.6881,0.6881,1,0.552743642,1,1
273,0.262,1,1,0.132993,0.076215216028707,0.07007708397129299,0.2098,0.8758,0.8758,1,0.552743642,1,1
274,0.262,1,1,0.335878,0.192483922682322,0.17698187731767798,0.1411,0.7337,0.7337,1,0.552743642,1,1
275,0.262,1,1,0.485762,0.27837898061203803,0.255959219387962,0.6668,0.1726,0.1726,1,0.552743642,1,1
276,0.262,1,1,0.569056,0.326112847837344,0.299848752162656,0.4207,0.4579,0.4579,1,0.552743642,1,1
277,0.262,1,1,0.540687,0.309855229289613,0.284900470710387,0.6826,0.8898,0.8898,1,0.552743642,1,1
278,0.262,1,1,0.460398,0.263843458145802,0.24259434185419795,0.628,0.8702,0.8702,1,0.552743642,1,1
279,0.262,1,1,0.320011,0.18339091152588902,0.16862118847411098,0.1795,0.908,0.908,1,0.552743642,1,1
280,0.262,1,1,0.126654,0.072582481565946,0.066736918434054,0.723,0.5652,0.5652,1,0.552743642,1,1
281,0.262,1,1,0.0108,0.0061892305092,0.0056907694908,0.5182,0.8302,0.8302,1,0.552743642,1,1
282,0.262,1,1,0.0,0.0,0.0,0.4902,0.7787,0.7787,1,0.552743642,1,1
283,0.262,1,1,0.0,0.0,0.0,0.3043,0.4784,0.4784,1,0.552743642,1,1
284,0.262,1,1,0.0,0.0,0.0,0.5859,0.6602,0.6602,1,0.552743642,1,1
285,0.262,1,1,0.0,0.0,0.0,0.586,0.4051,0.4051,1,0.552743642,1,1
286,0.262,1,1,0.0,0.0,0.0,0.2233,0.0354,0.0354,1,0.552743642,1,1
287,0.262,1,1,0.0,0.0,0.0,0.2966,0.4527,0.4527,1,0.552743642,1,1
288,0.262,1,1,0.0,0.0,0.0,0.4037,0.2002,0.2002,1,0.552743642,1,1
289,0.262,1,1,0.0,0.0,0.0,0.7051,0.2256,0.2256,1,0.552743642,1,1
290,0.262,1,1,0.0,0.0,0.0,0.3575,0.8003,0.8003,1,0.552743642,1,1
291,0.262,1,1,0.0,0.0,0.0,0.7055,0.8959,0.8959,1,0.552743642,1,1
292,0.262,1,1,0.0,0.0,0.0,0.6599,0.1849,0.1849,1,0.552743642,1,1
293,0.262,1,1,0.0,0.0,0.0,0.577,0.8231,0.8231,1,0.552743642,1,1
294,0.262,1,1,0.0,0.0,0.0,0.6757,0.2964,0.2964,1,0.552743642,1,1
295,0.262,1,1,0.0,0.0,0.0,0.5133,0.895,0.895,1,0.552743642,1,1
296,0.262,1,1,0.006211,0.003559380619689,0.003272719380311,0.1165,0.166,0.166,1,0.552743642,1,1
297,0.262,1,1,0.106496,0.061030397435904,0.05611520256409599,0.7856,0.837,0.837,1,0.552743642,1,1
298,0.262,1,1,0.260891,0.149510605257009,0.13746949474299097,0.143,0.286,0.286,1,0.552743642,1,1
299,0.262,1,1,0.448997,0.257309808420303,0.23658689157969698,0.5228,0.5598,0.5598,1,0.552743642,1,1
300,0.262,1,1,0.481965,0.276203007626535,0.25395849237346496,0.3488,0.795,0.795,1,0.552743642,1,1
301,0.262,1,1,0.438372,0.251220866368428,0.23098833363157198,0.7484,0.6598,0.6598,1,0.552743642,1,1
302,0.262,1,1,0.447487,0.25644446230281304,0.235791237697187,0.202,0.2246,0.2246,1,0.552743642,1,1
303,0.262,1,1,0.268809,0.15404822814329103,0.141641671856709,0.6329,0.6039,0.6039,1,0.552743642,1,1
304,0.262,1,1,0.095052,0.054472105403748,0.050085094596251996,0.4363,0.4861,0.4861,1,0.552743642,1,1
305,0.262,1,1,0.004796,0.0027484768076040003,0.0025271231923959998,0.1466,0.5186,0.5186,1,0.552743642,1,1
306,0.262,1,1,0.0,0.0,0.0,0.6263,0.8575,0.8575,1,0.552743642,1,1
307,0.262,1,1,0.0,0.0,0.0,0.5101,0.9099,0.9099,1,0.552743642,1,1
308,0.262,1,1,0.0,0.0,0.0,0.2802,0.5177,0.5177,1,0.552743642,1,1
309,0.262,1,1,0.0,0.0,0.0,0.1171,0.1625,0.1625,1,0.552743642,1,1
310,0.262,1,1,0.0,0.0,0.0,0.8245,0.9129,0.9129,1,0.552743642,1,1
311,0.262,1,1,0.0,0.0,0.0,0.8371,0.914,0.914,1,0.552743642,1,1
312,0.262,1,1,0.0,0.0,0.0,0.8471,0.837,0.837,1,0.552743642,1,1
313,0.262,1,1,0.0,0.0,0.0,0.7655,0.85,0.85,1,0.552743642,1,1
314,0.262,1,1,0.0,0.0,0.0,0.7995,0.748,0.748,1,0.552743642,1,1
315,0.262,1,1,0.0,0.0,0.0,0.1918,0.609,0.609,1,0.552743642,1,1
316,0.262,1,1,0.0,0.0,0.0,0.6003,0.425,0.425,1,0.552743642,1,1
317,0.262,1,1,0.0,0.0,0.0,0.6385,0.4334,0.4334,1,0.552743642,1,1
318,0.262,1,1,0.0,0.0,0.0,0.2702,0.2742,0.2742,1,0.552743642,1,1
319,0.262,1,1,0.0,0.0,0.0,0.606,0.5901,0.5901,1,0.552743642,1,1
320,0.262,1,1,0.011211,0.006424765114689,0.005907334885311,0.6537,0.8986,0.8986,1,0.552743642,1,1
321,0.262,1,1,0.082916,0.047517244157484005,0.043690355842515995,0.6553,0.8817,0.8817,1,0.552743642,1,1
322,0.262,1,1,0.156472,0.08967048854032801,0.08244871145967199,0.2582,0.0633,0.0633,1,0.552743642,1,1
323,0.262,1,1,0.135168,0.07746165828403201,0.071223141715968,0.5211,0.4721,0.4721,1,0.552743642,1,1
324,0.262,1,1,0.205841,0.11796272196705901,0.10846237803294098,0.6826,0.9148,0.9148,1,0.552743642,1,1
325,0.262,1,1,0.17389,0.09965234196711,0.09162665803288998,0.7486,0.8268,0.8268,1,0.552743642,1,1
326,0.262,1,1,0.13328,0.07637968909872,0.07022831090128,0.2267,0.1522,0.1522,1,0.552743642,1,1
327,0.262,1,1,0.07046,0.04037899830354,0.037127001696459994,0.1802,0.0378,0.0378,1,0.552743642,1,1
328,0.262,1,1,0.029575,0.016948749287925002,0.015583750712074998,0.4221,0.2412,0.2412,1,0.552743642,1,1
329,0.262,1,1,0.000794,0.00045502305780600004,0.00041837694219399994,0.6477,0.4493,0.4493,1,0.552743642,1,1
330,0.262,1,1,0.0,0.0,0.0,0.6698,0.8049,0.8049,1,0.552743642,1,1
331,0.262,1,1,0.0,0.0,0.0,0.5447,0.4135,0.4135,1,0.552743642,1,1
332,0.262,1,1,0.0,0.0,0.0,0.1104,0.2214,0.2214,1,0.552743642,1,1
333,0.262,1,1,0.0,0.0,0.0,0.2011,0.4451,0.4451,1,0.552743642,1,1
334,0.262,1,1,0.0,0.0,0.0,0.4002,0.8814,0.8814,1,0.552743642,1,1
335,0.262,1,1,0.0,0.0,0.0,0.5773,0.9011,0.9011,1,0.552743642,1,1
336,0.262,1,1,0.0,0.0,0.0,0.7884,0.394,0.394,1,0.552743642,1,1
337,0.262,1,1,0.0,0.0,0.0,0.5147,0.3653,0.3653,1,0.552743642,1,1
338,0.262,1,1,0.0,0.0,0.0,0.4723,0.6328,0.6328,1,0.552743642,1,1
339,0.262,1,1,0.0,0.0,0.0,0.2549,0.2196,0.2196,1,0.552743642,1,1
340,0.262,1,1,0.0,0.0,0.0,0.3712,0.4719,0.4719,1,0.552743642,1,1
341,0.262,1,1,0.0,0.0,0.0,0.829,0.6484,0.6484,1,0.552743642,1,1
342,0.262,1,1,0.0,0.0,0.0,0.7631,0.6173,0.6173,1,0.552743642,1,1
343,0.262,1,1,0.0,0.0,0.0,0.1088,0.4067,0.4067,1,0.552743642,1,1
344,0.262,1,1,0.0014,0.0008023076586,0.0007376923413999999,0.3918,0.3639,0.3639,1,0.552743642,1,1
345,0.262,1,1,0.010393,0.005955988211307,0.005476311788692999,0.5693,0.42,0.42,1,0.552743642,1,1
346,0.262,1,1,0.020354,0.011664407202246001,0.010724992797754,0.484,0.71,0.71,1,0.552743642,1,1
347,0.262,1,1,0.039218,0.022474929824982004,0.020664870175018,0.3281,0.3131,0.3131,1,0.552743642,1,1
348,0.262,1,1,0.058301,0.033410956288599,0.030720143711400996,0.7113,0.74,0.74,1,0.552743642,1,1
349,0.262,1,1,0.058898,0.033753083197302004,0.031034716802697995,0.2494,0.8497,0.8497,1,0.552743642,1,1
350,0.262,1,1,0.041791,0.023949456686109004,0.022020643313891,0.8189,0.7414,0.7414,1,0.552743642,1,1
351,0.262,1,1,0.033556,0.019230168422844002,0.017681431577156,0.3716,0.1625,0.1625,1,0.552743642,1,1
352,0.262,1,1,0.013991,0.008017918893909,0.007372181106090999,0.0956,0.7678,0.7678,1,0.552743642,1,1
353,0.262,1,1,0.002802,0.001605761470998,0.0014764385290019998,0.7434,0.8994,0.8994,1,0.552743642,1,1
354,0.262,1,1,0.0,0.0,0.0,0.4365,0.2226,0.2226,1,0.552743642,1,1
355,0.262,1,1,0.0,0.0,0.0,0.125,0.8646,0.8646,1,0.552743642,1,1
356,0.262,1,1,0.0,0.0,0.0,0.7928,0.8276,0.8276,1,0.552743642,1,1
357,0.262,1,1,0.0,0.0,0.0,0.6947,0.3404,0.3404,1,0.552743642,1,1
358,0.262,1,1,0.0,0.0,0.0,0.2071,0.5535,0.5535,1,0.552743642,1,1
359,0.262,1,1,0.0,0.0,0.0,0.4367,0.6827,0.6827,1,0.552743642,1,1
360,0.262,1,1,0.0,0.0,0.0,0.2372,0.0695,0.0695,1,0.552743642,1,1
361,0.262,1,1,0.0,0.0,0.0,0.1019,0.4684,0.4684,1,0.552743642,1,1
362,0.262,1,1,0.0,0.0,0.0,0.7145,0.7889,0.7889,1,0.552743642,1,1
363,0.262,1,1,0.0,0.0,0.0,0.5401,0.849,0.849,1,0.552743642,1,1
364,0.262,1,1,0.0,0.0,0.0,0.7138,0.6901,0.6901,1,0.552743642,1,1
365,0.262,1,1,0.0,0.0,0.0,0.6281,0.8799,0.8799,1,0.552743642,1,1
366,0.262,1,1,0.0,0.0,0.0,0.7318,0.7327,0.7327,1,0.552743642,1,1
367,0.262,1,1,0.0,0.0,0.0,0.7974,0.866,0.866,1,0.552743642,1,1
368,0.262,1,1,0.004993,0.002861372956707,0.0026309270432929997,0.8105,0.5216,0.5216,1,0.552743642,1,1
369,0.262,1,1,0.028028,0.016062199325172,0.014768600674827999,0.7867,0.9052,0.9052,1,0.552743642,1,1
370,0.262,1,1,0.048993,0.028076756512707003,0.025815543487292997,0.2729,0.8083,0.8083,1,0.552743642,1,1
371,0.262,1,1,0.06411,0.03673995999489,0.033781040005109994,0.2877,0.4704,0.4704,1,0.552743642,1,1
372,0.262,1,1,0.075254,0.043126328957346,0.039653071042653996,0.161,0.8156,0.8156,1,0.552743642,1,1
373,0.262,1,1,0.07527,0.043135498187730006,0.039661501812269996,0.4887,0.8814,0.8814,1,0.552743642,1,1
374,0.262,1,1,0.106389,0.060969078207711004,0.05605882179228899,0.4956,0.8713,0.8713,1,0.552743642,1,1
375,0.262,1,1,0.098602,0.056506528395198,0.051955671604801995,0.2168,0.869,0.869,1,0.552743642,1,1
376,0.262,1,1,0.052628,0.030159891040572002,0.027730908959427997,0.395,0.5138,0.5138,1,0.552743642,1,1
377,0.262,1,1,0.006019,0.0034493498550810004,0.0031715501449189995,0.682,0.869,0.869,1,0.552743642,1,1
378,0.262,1,1,0.0,0.0,0.0,0.2285,0.7536,0.7536,1,0.552743642,1,1
379,0.262,1,1,0.0,0.0,0.0,0.7678,0.8976,0.8976,1,0.552743642,1,1
380,0.262,1,1,0.0,0.0,0.0,0.1911,0.269,0.269,1,0.552743642,1,1
381,0.262,1,1,0.0,0.0,0.0,0.1176,0.8519,0.8519,1,0.552743642,1,1
382,0.262,1,1,0.0,0.0,0.0,0.1273,0.0768,0.0768,1,0.552743642,1,1
383,0.262,1,1,0.0,0.0,0.0,0.2134,0.8204,0.8204,1,0.552743642,1,1
384,0.262,1,1,0.0,0.0,0.0,0.3691,0.7834,0.7834,1,0.552743642,1,1
385,0.262,1,1,0.0,0.0,0.0,0.1438,0.6717,0.6717,1,0.552743642,1,1
386,0.262,1,1,0.0,0.0,0.0,0.3671,0.2465,0.2465,1,0.552743642,1,1
387,0.262,1,1,0.0,0.0,0.0,0.4074,0.869,0.869,1,0.552743642,1,1
388,0.262,1,1,0.0,0.0,0.0,0.2335,0.1946,0.1946,1,0.552743642,1,1
389,0.262,1,1,0.0,0.0,0.0,0.4196,0.9024,0.9024,1,0.552743642,1,1
390,0.262,1,1,0.0,0.0,0.0,0.2299,0.8821,0.8821,1,0.552743642,1,1
391,0.262,1,1,0.0,0.0,0.0,0.2476,0.8075,0.8075,1,0.552743642,1,1
392,0.262,1,1,0.012822,0.007347991998978,0.006756208001021999,0.2354,0.3947,0.3947,1,0.552743642,1,1
393,0.262,1,1,0.091905,0.052668632402595006,0.048426867597405,0.2054,0.5601,0.5601,1,0.552743642,1,1
394,0.262,1,1,0.154075,0.088296823213425,0.08118567678657498,0.1517,0.5709,0.5709,1,0.552743642,1,1
395,0.262,1,1,0.180758,0.10358823410944201,0.09524556589055799,0.2445,0.5012,0.5012,1,0.552743642,1,1
396,0.262,1,1,0.141848,0.081289811969352,0.074742988030648,0.6459,0.5309,0.5309,1,0.552743642,1,1
397,0.262,1,1,0.094041,0.053892724658859005,0.04955237534114099,0.1553,0.6791,0.6791,1,0.552743642,1,1
398,0.262,1,1,0.122828,0.070389889350372,0.064720910649628,0.8294,0.9134,0.9134,1,0.552743642,1,1
399,0.262,1,1,0.123698,0.070888466252502,0.065179333747498,0.7065,0.6401,0.6401,1,0.552743642,1,1
400,0.262,1,1,0.052165,0.029894556436335002,0.027486943563665,0.2511,0.2453,0.2453,1,0.552743642,1,1
401,0.262,1,1,0.005191,0.0029748421827090004,0.0027352578172909997,0.2733,0.874,0.874,1,0.552743642,1,1
402,0.262,1,1,0.0,0.0,0.0,0.7784,0.9014,0.9014,1,0.552743642,1,1
403,0.262,1,1,0.0,0.0,0.0,0.1514,0.3041,0.3041,1,0.552743642,1,1
404,0.262,1,1,0.0,0.0,0.0,0.4025,0.266,0.266,1,0.552743642,1,1
405,0.262,1,1,0.0,0.0,0.0,0.7215,0.5021,0.5021,1,0.552743642,1,1
406,0.262,1,1,0.0,0.0,0.0,0.3757,0.1984,0.1984,1,0.552743642,1,1
407,0.262,1,1,0.0,0.0,0.0,0.4887,0.7489,0.7489,1,0.552743642,1,1
408,0.262,1,1,0.0,0.0,0.0,0.3984,0.6102,0.6102,1,0.552743642,1,1
409,0.262,1,1,0.0,0.0,0.0,0.6145,0.8493,0.8493,1,0.552743642,1,1
410,0.262,1,1,0.0,0.0,0.0,0.7039,0.7792,0.7792,1,0.552743642,1,1
411,0.262,1,1,0.0,0.0,0.0,0.7075,0.5988,0.5988,1,0.552743642,1,1
412,0.262,1,1,0.0,0.0,0.0,0.4635,0.9091,0.9091,1,0.552743642,1,1
413,0.262,1,1,0.0,0.0,0.0,0.3465,0.1669,0.1669,1,0.552743642,1,1
414,0.262,1,1,0.0,0.0,0.0,0.5854,0.9029,0.9029,1,0.552743642,1,1
415,0.262,1,1,0.0,0.0,0.0,0.3624,0.7266,0.7266,1,0.552743642,1,1
416,0.262,1,1,0.01362,0.00780530736438,0.0071766926356199995,0.2595,0.3207,0.3207,1,0.552743642,1,1
417,0.262,1,1,0.107275,0.061476824340225,0.05652567565977499,0.5879,0.8957,0.8957,1,0.552743642,1,1
418,0.262,1,1,0.139628,0.080017581253572,0.073573218746428,0.3419,0.7541,0.7541,1,0.552743642,1,1
419,0.262,1,1,0.154431,0.08850083858946901,0.081373261410531,0.6317,0.3972,0.3972,1,0.552743642,1,1
420,0.262,1,1,0.185506,0.106309203225894,0.09774739677410599,0.3261,0.3841,0.3841,1,0.552743642,1,1
421,0.262,1,1,0.171805,0.09845747663269501,0.090528023367305,0.3062,0.0469,0.0469,1,0.552743642,1,1
422,0.262,1,1,0.100463,0.057573024504237,0.05293627549576299,0.3923,0.5313,0.5313,1,0.552743642,1,1
423,0.262,1,1,0.052426,0.030044129506974,0.027624470493025997,0.595,0.9038,0.9038,1,0.552743642,1,1
424,0.262,1,1,0.025417,0.014565895541882999,0.013392804458116999,0.7915,0.894,0.894,1,0.552743642,1,1
425,0.262,1,1,0.003587,0.002055626836713,0.0018900731632869997,0.6836,0.4303,0.4303,1,0.552743642,1,1
426,0.262,1,1,0.0,0.0,0.0,0.5017,0.3576,0.3576,1,0.552743642,1,1
427,0.262,1,1,0.0,0.0,0.0,0.6099,0.8928,0.8928,1,0.552743642,1,1
428,0.262,1,1,0.0,0.0,0.0,0.8295,0.8424,0.8424,1,0.552743642,1,1
429,0.262,1,1,0.0,0.0,0.0,0.654,0.8789,0.8789,1,0.552743642,1,1
430,0.262,1,1,0.0,0.0,0.0,0.4725,0.4324,0.4324,1,0.552743642,1,1
431,0.262,1,1,0.0,0.0,0.0,0.2213,0.6936,0.6936,1,0.552743642,1,1
432,0.262,1,1,0.0,0.0,0.0,0.4025,0.1232,0.1232,1,0.552743642,1,1
433,0.262,1,1,0.0,0.0,0.0,0.5884,0.4357,0.4357,1,0.552743642,1,1
434,0.262,1,1,0.0,0.0,0.0,0.7323,0.8931,0.8931,1,0.552743642,1,1
435,0.262,1,1,0.0,0.0,0.0,0.8646,0.896,0.896,1,0.552743642,1,1
436,0.262,1,1,0.0,0.0,0.0,0.3471,0.2354,0.2354,1,0.552743642,1,1
437,0.262,1,1,0.0,0.0,0.0,0.0917,0.0684,0.0684,1,0.552743642,1,1
438,0.262,1,1,0.0,0.0,0.0,0.4341,0.1298,0.1298,1,0.552743642,1,1
439,0.262,1,1,0.0,0.0,0.0,0.4427,0.2666,0.2666,1,0.552743642,1,1
440,0.262,1,1,0.0016,0.0009169230384000001,0.0008430769615999999,0.2772,0.9,0.9,1,0.552743642,1,1
441,0.262,1,1,0.01039,0.00595426898061,0.005474731019389999,0.6215,0.878,0.878,1,0.552743642,1,1
442,0.262,1,1,0.020327,0.011648934125973,0.010710765874026999,0.3759,0.3796,0.3796,1,0.552743642,1,1
443,0.262,1,1,0.024472,0.014024337872328001,0.012894862127672,0.29,0.4927,0.4927,1,0.552743642,1,1
444,0.262,1,1,0.031716,0.018175706928684,0.016711893071316,0.2489,0.1887,0.1887,1,0.552743642,1,1
445,0.262,1,1,0.038181,0.021880649080719,0.020118450919280998,0.5335,0.8448,0.8448,1,0.552743642,1,1
446,0.262,1,1,0.037408,0.021437660637792,0.019711139362207995,0.52,0.8921,0.8921,1,0.552743642,1,1
447,0.262,1,1,0.027602,0.015818068566198003,0.014544131433802,0.8171,0.901,0.901,1,0.552743642,1,1
448,0.262,1,1,0.012605,0.007223634311895,0.0066418656881049995,0.57,0.9017,0.9017,1,0.552743642,1,1
449,0.262,1,1,0.003203,0.0018355653074970002,0.0016877346925029998,0.5753,0.2301,0.2301,1,0.552743642,1,1
450,0.262,1,1,0.0,0.0,0.0,0.2855,0.4091,0.4091,1,0.552743642,1,1
451,0.262,1,1,0.0,0.0,0.0,0.4931,0.9147,0.9147,1,0.552743642,1,1
452,0.262,1,1,0.0,0.0,0.0,0.537,0.7641,0.7641,1,0.552743642,1,1
453,0.262,1,1,0.0,0.0,0.0,0.5177,0.2434,0.2434,1,0.552743642,1,1
454,0.262,1,1,0.0,0.0,0.0,0.5266,0.873,0.873,1,0.552743642,1,1
455,0.262,1,1,0.0,0.0,0.0,0.6106,0.1404,0.1404,1,0.552743642,1,1
456,0.262,1,1,0.0,0.0,0.0,0.1709,0.4642,0.4642,1,0.552743642,1,1
457,0.262,1,1,0.0,0.0,0.0,0.8071,0.9055,0.9055,1,0.552743642,1,1
458,0.262,1,1,0.0,0.0,0.0,0.2241,0.8373,0.8373,1,0.552743642,1,1
459,0.262,1,1,0.0,0.0,0.0,0.731,0.6721,0.6721,1,0.552743642,1,1
460,0.262,1,1,0.0,0.0,0.0,0.6938,0.4765,0.4765,1,0.552743642,1,1
461,0.262,1,1,0.0,0.0,0.0,0.2368,0.2762,0.2762,1,0.552743642,1,1
462,0.262,1,1,0.0,0.0,0.0,0.4758,0.5949,0.5949,1,0.552743642,1,1
463,0.262,1,1,0.0,0.0,0.0,0.4558,0.4417,0.4417,1,0.552743642,1,1
464,0.262,1,1,0.002202,0.001261915331598,0.001160284668402,0.5829,0.914,0.914,1,0.552743642,1,1
465,0.262,1,1,0.022216,0.012731476388184,0.011706123611816,0.5738,0.913,0.913,1,0.552743642,1,1
466,0.262,1,1,0.061127,0.035030471605173,0.032209228394827,0.4519,0.4531,0.4531,1,0.552743642,1,1
467,0.262,1,1,0.071214,0.040811098285386004,0.037524301714613996,0.5977,0.2124,0.2124,1,0.552743642,1,1
468,0.262,1,1,0.066201,0.037938263790699,0.034882836209300994,0.7247,0.7776,0.7776,1,0.552743642,1,1
469,0.262,1,1,0.041183,0.023601025931517,0.021700274068482996,0.333,0.8267,0.8267,1,0.552743642,1,1
470,0.262,1,1,0.056462,0.032357067871338,0.029751132128661997,0.2536,0.3315,0.3315,1,0.552743642,1,1
471,0.262,1,1,0.039821,0.022820495195079,0.020982604804921,0.3214,0.0633,0.0633,1,0.552743642,1,1
472,0.262,1,1,0.022169,0.012704541773931,0.011681358226069,0.6467,0.6957,0.6957,1,0.552743642,1,1
473,0.262,1,1,0.003196,0.001831553769204,0.001684046230796,0.223,0.7018,0.7018,1,0.552743642,1,1
474,0.262,1,1,0.0,0.0,0.0,0.1213,0.1539,0.1539,1,0.552743642,1,1
475,0.262,1,1,0.0,0.0,0.0,0.8046,0.8351,0.8351,1,0.552743642,1,1
476,0.262,1,1,0.0,0.0,0.0,0.6583,0.2638,0.2638,1,0.552743642,1,1
477,0.262,1,1,0.0,0.0,0.0,0.6014,0.2323,0.2323,1,0.552743642,1,1
478,0.262,1,1,0.0,0.0,0.0,0.2578,0.4005,0.4005,1,0.552743642,1,1
479,0.262,1,1,0.0,0.0,0.0,0.1301,0.3439,0.3439,1,0.552743642,1,1
480,0.262,1,1,0.0,0.0,0.0,0.2503,0.0979,0.0979,1,0.552743642,1,1
481,0.262,1,1,0.0,0.0,0.0,0.389,0.7311,0.7311,1,0.552743642,1,1
482,0.262,1,1,0.0,0.0,0.0,0.8309,0.713,0.713,1,0.552743642,1,1
483,0.262,1,1,0.0,0.0,0.0,0.5712,0.2822,0.2822,1,0.552743642,1,1
484,0.262,1,1,0.0,0.0,0.0,0.4674,0.84,0.84,1,0.552743642,1,1
485,0.262,1,1,0.0,0.0,0.0,0.3058,0.4405,0.4405,1,0.552743642,1,1
486,0.262,1,1,0.0,0.0,0.0,0.343,0.7517,0.7517,1,0.552743642,1,1
487,0.262,1,1,0.0,0.0,0.0,0.6869,0.1227,0.1227,1,0.552743642,1,1
488,0.262,1,1,0.002002,0.001147299951798,0.0010549000482019998,0.27,0.781,0.781,1,0.552743642,1,1
489,0.262,1,1,0.01164,0.00667061510436,0.006133384895639999,0.8365,0.8592,0.8592,1,0.552743642,1,1
490,0.262,1,1,0.040505,0.023212479793995,0.021343020206005,0.3354,0.576,0.576,1,0.552743642,1,1
491,0.262,1,1,0.058757,0.033672279354543,0.030960420645456996,0.4875,0.5154,0.5154,1,0.552743642,1,1
492,0.262,1,1,0.167094,0.095757711361506,0.08804568863849399,0.4255,0.8824,0.8824,1,0.552743642,1,1
493,0.262,1,1,0.241812,0.138576871100988,0.127416328899012,0.7687,0.6313,0.6313,1,0.552743642,1,1
494,0.262,1,1,0.343678,0.196953922494522,0.18109187750547798,0.1208,0.2265,0.2265,1,0.552743642,1,1
495,0.262,1,1,0.295376,0.16927316211902402,0.155640437880976,0.7041,0.901,0.901,1,0.552743642,1,1
496,0.262,1,1,0.134163,0.07688571600053701,0.07069358399946299,0.7704,0.8779,0.8779,1,0.552743642,1,1
497,0.262,1,1,0.014407,0.008256318883893,0.007591381116106999,0.4268,0.3501,0.3501,1,0.552743642,1,1
498,0.262,1,1,0.0,0.0,0.0,0.3377,0.5281,0.5281,1,0.552743642,1,1
499,0.262,1,1,0.0,0.0,0.0,0.5182,0.9027,0.9027,1,0.552743642,1,1
500,0.262,1,1,0.0,0.0,0.0,0.1656,0.8372,0.8372,1,0.552743642,1,1
501,0.262,1,1,0.0,0.0,0.0,0.7736,0.418,0.418,1,0.552743642,1,1
502,0.262,1,1,0.0,0.0,0.0,0.5854,0.9149,0.9149,1,0.552743642,1,1
503,0.262,1,1,0.0,0.0,0.0,0.5861,0.3533,0.3533,1,0.552743642,1,1
504,0.262,1,1,0.0,0.0,0.0,0.3087,0.4058,0.4058,1,0.552743642,1,1
505,0.262,1,1,0.0,0.0,0.0,0.4369,0.2493,0.2493,1,0.552743642,1,1
506,0.262,1,1,0.0,0.0,0.0,0.395,0.4545,0.4545,1,0.552743642,1,1
507,0.262,1,1,0.0,0.0,0.0,0.6679,0.4947,0.4947,1,0.552743642,1,1
508,0.262,1,1,0.0,0.0,0.0,0.6702,0.4629,0.4629,1,0.552743642,1,1
509,0.262,1,1,0.0,0.0,0.0,0.7627,0.4449,0.4449,1,0.552743642,1,1
510,0.262,1,1,0.0,0.0,0.0,0.809,0.7583,0.7583,1,0.552743642,1,1
511,0.262,1,1,0.0,0.0,0.0,0.3614,0.2157,0.2157,1,0.552743642,1,1
512,0.262,1,1,0.017248,0.009884430353952001,0.009088369646047999,0.2469,0.2392,0.2392,1,0.552743642,1,1
513,0.262,1,1,0.141687,0.08119754658861301,0.074658153411387,0.0875,0.4314,0.4314,1,0.552743642,1,1
514,0.262,1,1,0.318091,0.18229060387980903,0.167609496120191,0.2683,0.0303,0.0303,1,0.552743642,1,1
515,0.262,1,1,0.482081,0.276269484546819,0.25401961545318097,0.5332,0.2042,0.2042,1,0.552743642,1,1
516,0.262,1,1,0.576384,0.330312355353216,0.30371004464678397,0.2972,0.492,0.492,1,0.552743642,1,1
517,0.262,1,1,0.564842,0.323697901784958,0.29762829821504194,0.7199,0.9143,0.9143,1,0.552743642,1,1
518,0.262,1,1,0.482944,0.276764049910656,0.254474350089344,0.5488,0.8123,0.8123,1,0.552743642,1,1
519,0.262,1,1,0.287897,0.164987119991403,0.15169958000859698,0.7944,0.74,0.74,1,0.552743642,1,1
520,0.262,1,1,0.12228,0.07007584320972,0.06443215679028,0.3252,0.3106,0.3106,1,0.552743642,1,1
521,0.262,1,1,0.014393,0.008248295807307,0.007584004192692999,0.614,0.7444,0.7444,1,0.552743642,1,1
