Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.325538235021761e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,5.4432224744389705e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,8.197131897272226e7
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.730633507032652e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.3005273554424038e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.1636409735058084e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.2528204089810865e9
NENGREST,Liion_Moderate,1,1,1.0467845416300492e9
NENGREST,TEGS,1,1,6.3543984111300565e7
