Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1772508038364,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1772508038364,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.499471012,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.0022982358223,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13123.478078370636,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34709.56093648839,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57931.94080247458,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81001.33746842822,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112214.06120285743,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135707.49449751826,0.0
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135707.49449751826,35318.512088895324
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135707.49449751826,32810.849166485634
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131554.8427063919,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117200.2247369787,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104503.75130429366,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92347.2570216132,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81848.04386056113,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73164.12258391829,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67290.40069850445,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63418.21229349118,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58663.34083946209,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54252.82602523595,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46806.42693038771,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36303.38696023238,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21266.08555363318,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3287.7627767403105,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14493.445073823746,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38864.21024308866,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61112.351006045195,0.0
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88208.85952285197,0.0
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104494.77076308907,0.0
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135707.49449751826,0.0
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135707.49449751826,38598.03399925326
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135707.49449751826,47393.22736116952
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135707.49449751826,27995.776393185522
