Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-28.840585858585854
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-40.71612121212121
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-20.42874831649831
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-28.840585858585854
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-40.71612121212121
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-24.21206542027075
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-34.18173941685283
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-48.256573294380466
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-3.6024831649831643
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-5.085858585858586
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-3.6024831649831643
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-5.085858585858586
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-2.551758908529741
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-3.6024831649831643
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-5.085858585858586
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-4.268435281678461
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-6.0260262800166515
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.610477274125883,-8.507331218847039
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.801026739942424,-12.010349956019349
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.198650238694974,-16.95578817320379
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-23.93758330334653
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-17.240375656060237
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-24.33935386737916
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-34.36144075394705
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-48.51026929968996
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-34.36144075394705
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-48.51026929968996
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-24.33935386737916
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-34.36144075394705
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-48.51026929968996
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-34.36144075394705
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-48.51026929968996
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04515327815761,-16.95578817320379
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-23.93758330334653
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-5.085858585858586
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-3.6024831649831643
