Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,4331.790914433185,0.0,0.0,0.0,0.0,812.3933763508552,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t2,4331.790914433185,0.0,0.0,0.0,0.0,812.3933763508552,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t3,4331.790914433185,0.0,0.0,0.0,0.0,812.3933763508552,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t4,4331.790914433185,0.0,0.0,0.0,0.0,812.3933763508552,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t5,4331.790914433185,0.0,0.0,0.0,0.0,812.3933763508552,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t6,4331.790914433185,0.0,0.0,0.0,0.0,812.3933763508552,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t7,4331.790914433185,0.0,0.0,0.0,0.0,812.3933763508552,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t8,4331.790914433185,0.0,0.0,0.0,0.0,812.3933763508552,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t9,4331.790914433185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,4331.790914433185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,4331.790914433185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,4184.106083929133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,4331.790914433185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,4331.790914433185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,4331.790914433185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,4331.790914433185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,4331.790914433185,0.0,0.0,0.0,0.0,0.0,1212.9092683060949,0.0,0.0,0.0,0.0,0.0,0.0
t18,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t19,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t20,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t21,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t22,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t23,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t24,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t25,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t26,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t27,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t28,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t29,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t30,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t31,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t32,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t33,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t34,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t35,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t36,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t37,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t38,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t39,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t40,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2156.28314365528,0.0,0.0,0.0,0.0,0.0,0.0
t41,4331.790914433185,0.0,0.0,0.0,0.0,0.0,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t42,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t43,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t44,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t45,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t46,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t47,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t48,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t49,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t50,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t51,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t52,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t53,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t54,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t55,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t56,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t57,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t58,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
t59,4331.790914433185,0.0,0.0,0.0,0.0,815.2244300195828,2795.9466079137715,0.0,0.0,0.0,0.0,0.0,0.0
